framework,path,question_id,answer_id,answer_score,answer_creation_date,answer_owner_id,answer_owner_reputation,answer_owner_creation_date,answer_owner_tags
Android,googlesamples/android-fit,42142836,46559810,0,2017-10-04 04:00:26,8504861,173,2017-08-23 04:08:04,android;google-fit;google-play-services;google-api;android-camera;
Android,googlesamples/android-fit,36270399,36270772,0,2016-03-28 16:38:57,1750013,778,2012-10-16 08:25:12,android;java;android-activity;android-intent;android-layout;
Android,googlesamples/android-fit,35506755,35508019,0,2016-02-19 11:47:13,5587446,158,2015-11-20 17:58:08,paypal;php;mysql;payment;paypal-rest-sdk;
Android,googlesamples/android-fit,28966466,28989409,1,2015-03-11 10:33:10,4427983,71,2015-01-07 05:18:59,android;navigation-drawer;android-toolbar;google-fit;firebase;
Android,googlesamples/android-fit,28966466,28969921,0,2015-03-10 13:09:41,879508,2727,2011-08-04 17:25:45,android;java;osmdroid;androidplot;bluetooth-lowenergy;
Android,googlesamples/android-testing-templates,60439652,60458156,0,2020-02-28 15:31:05,2278333,39,2013-04-13 17:00:09,java;svn;graphics;tortoisesvn;android;
Android,googlesamples/android-BasicRenderScript,56307632,56307832,0,2019-05-25 14:58:01,295004,9314,2010-03-16 13:37:39,android;right-to-left;java;eclipse;avd;
Android,googlesamples/android-BasicRenderScript,50165497,50173248,0,2018-05-04 06:53:08,3015325,15019,2013-11-20 20:05:47,android;android-studio;java;renderscript;android-fragments;
Android,googlesamples/android-SwipeRefreshLayoutBasic,41296030,41298361,0,2016-12-23 06:08:41,7108003,42,2016-11-03 01:13:46,android;listview;android-appcompat;android-fragments;animation;
Android,googlesamples/android-SwipeRefreshLayoutBasic,41296030,41296827,1,2016-12-23 04:11:56,7198705,100,2016-11-23 04:58:16,android;bar-chart;axis-labels;mpandroidchart;android-support-library;
Android,googlesamples/android-SwipeRefreshLayoutBasic,41296030,41296191,1,2016-12-23 03:22:34,5794116,2350,2016-01-15 07:25:55,android;timer;nstimer;java;firebase;
Android,googlesamples/android-SwipeRefreshLayoutBasic,41296030,41296113,0,2016-12-23 03:14:52,7198705,100,2016-11-23 04:58:16,android;bar-chart;axis-labels;mpandroidchart;android-support-library;
Android,googlesamples/android-SlidingTabsBasic,53141233,53142152,0,2018-11-04 12:03:10,7710957,308,2017-03-14 15:36:59,python;random;macos;max;google-colaboratory;
Android,googlesamples/android-RuntimePermissions,48005850,48375721,1,2018-01-22 03:26:15,3451344,2119,2014-03-23 00:03:06,android;android-layout;android-gradle-plugin;aapt;kotlin;
Android,googlesamples/android-RuntimePermissions,48005850,48353241,4,2018-01-20 03:17:53,4944007,2293,2015-05-27 05:28:40,android;android-studio;debugging;adb;react-native;
Android,googlesamples/android-RuntimePermissions,48005850,48316488,0,2018-01-18 05:07:49,8971068,9,2017-11-20 09:24:43,
Android,googlesamples/android-RuntimePermissions,48005850,48297063,0,2018-01-17 05:53:44,5117719,2613,2015-07-14 23:45:38,android;android-activity;java;facebook;facebook-login;
Android,googlesamples/android-RuntimePermissions,48005850,48274819,4,2018-01-16 02:45:13,1083957,48595,2011-12-06 13:55:13,android;java;android-layout;android-view;dagger-2;
Android,googlesamples/android-RuntimePermissions,33039188,33253587,10,2015-10-21 04:40:55,2548749,124,2013-07-03 21:57:36,android;android-6.0-marshmallow;
Android,googlesamples/android-RuntimePermissions,33039188,33043538,0,2015-10-09 12:54:10,2944616,19018,2013-11-01 07:26:30,android;android-6.0-marshmallow;java;eclipse;adt;
Android,googlesamples/android-RecyclerView,31358973,31359110,0,2015-07-11 12:10:48,4372498,779,2014-12-17 22:36:59,android;canvas;android-fragments;java;android-service;
Android,googlesamples/android-RecyclerView,31323889,31327836,0,2015-07-09 16:43:28,1715829,9543,2012-10-02 21:45:13,android;java;c++;android-intent;optimization;
Android,googlesamples/android-RecyclerView,28004653,28005607,-1,2015-01-17 20:44:49,4465348,35,2015-01-17 15:12:23,android;adapter;android-recyclerview;
Android,googlesamples/android-RecyclerView,28004653,28005312,1,2015-01-17 20:05:21,2323637,1481,2013-04-26 07:38:40,android;android-layout;java;android-recyclerview;android-cardview;
Android,googlesamples/android-PdfRendererBasic,37483049,58540750,0,2019-10-24 07:48:39,574606,81,2011-01-13 14:02:50,android;android-studio;layout;animation;transition;
Android,googlesamples/android-PdfRendererBasic,37483049,48171094,0,2018-01-09 12:06:40,5049286,1,2015-06-25 10:05:52,
Android,googlesamples/android-PdfRendererBasic,37483049,46002017,9,2017-09-01 10:06:04,231590,2513,2009-12-14 17:10:07,android-studio;macos;openjdk;java-home;android;
Android,googlesamples/android-PdfRendererBasic,37483049,38069546,4,2016-06-28 03:19:36,4664754,685,2015-03-12 16:52:50,c#;android;wpf;xamarin;mvvmcross;
Android,googlesamples/android-PdfRendererBasic,51925092,51960068,0,2018-08-22 00:50:27,5421738,1557,2015-10-08 02:47:01,android;android-studio;build.gradle;android-studio-2.0;android-file;
Android,googlesamples/android-NotificationChannels,46910621,57134215,0,2019-07-21 10:42:21,10393174,423,2018-09-20 15:01:15,android;java;react-native;user-interface;firebase;
Android,googlesamples/android-NotificationChannels,46910621,54262189,2,2019-01-18 19:22:46,1289159,86,2012-03-23 16:50:36,android;orientation;android-sensors;android-activity;firebase;
Android,googlesamples/android-NotificationChannels,46910621,46946289,11,2017-10-26 02:15:19,4625829,30386,2015-03-02 22:06:48,firebase-cloud-messaging;firebase;android;google-cloud-messaging;push-notification;
Android,googlesamples/android-NotificationChannels,46910621,55417644,1,2019-03-29 08:40:02,4695418,351,2015-03-20 15:21:33,android;swipe;dismiss;android-layout;firebase;
Android,googlesamples/android-NotificationChannels,50177783,53124879,1,2018-11-02 15:37:42,1821566,1147,2012-11-13 14:22:15,android;android-espresso;android-gradle-plugin;build.gradle;android-intent;
Android,googlesamples/android-MultiWindowPlayground,42527558,42549502,2,2017-03-02 03:45:12,1533933,10910,2012-07-18 03:18:58,android;android-support-library;toolbar;android-layout;java;
Android,googlesamples/android-MultiWindowPlayground,42485558,42485736,0,2017-02-27 08:22:17,1322878,2339,2012-04-09 19:21:42,android;youtube;android-webview;android-youtube-api;ios;
Android,googlesamples/android-MediaRouter,39131973,41860609,0,2017-01-25 17:01:11,2321825,65,2013-04-25 19:03:33,firefox;c++;performance;android;boost-propertytree;
Android,googlesamples/android-MediaBrowserService,54333310,57187463,1,2019-07-24 12:25:44,10957238,11,2019-01-23 14:34:15,android;android-mediaplayer;androidx;
Android,googlesamples/android-MediaBrowserService,46567945,56073068,1,2019-05-10 03:51:49,2320459,340,2013-04-25 11:30:32,openfire;service;android;background;strophe;
Android,googlesamples/android-MediaBrowserService,46567945,46644087,0,2017-10-09 06:17:50,2351499,763,2013-05-05 04:13:45,android;java;android-notifications;foreground-service;remoteserviceexception;
Android,googlesamples/android-MediaBrowserService,41284827,53854049,0,2018-12-19 12:10:11,1604309,1455,2012-08-16 16:21:07,android;gradle;java;android-service;android-9.0-pie;
Android,googlesamples/android-MediaBrowserService,41284827,52855202,2,2018-10-17 08:45:56,7086179,21,2016-10-28 12:52:40,android;android-auto;
Android,googlesamples/android-LNotifications,35407465,35408084,0,2016-02-15 08:23:28,5754623,1522,2016-01-06 19:02:18,android;android-6.0-marshmallow;android-doze;rotation;android-activity;
Android,googlesamples/android-JobScheduler,24728744,24728766,0,2014-07-13 22:22:22,2001566,1708,2013-01-22 16:38:18,android;java;android-studio;kotlin;kotlin-extension;
Android,googlesamples/android-HdrViewfinder,57716484,58619371,1,2019-10-30 01:47:12,11993766,11,2019-08-29 06:00:31,java;android;landscape-portrait;android-camera2;
Android,googlesamples/android-HdrViewfinder,57645797,57672754,1,2019-08-27 06:31:24,192373,49513,2009-10-19 08:02:23,android;android-ndk;java-native-interface;c++;java;
Android,googlesamples/android-HdrViewfinder,57613016,57617611,0,2019-08-22 18:11:50,1344825,13779,2012-04-19 14:47:29,android;android-camera;android-camera2;camera;api;
Android,googlesamples/android-Geofencing,29029594,29350466,8,2015-03-30 11:41:52,4025983,9660,2014-09-10 04:25:13,c#;npm;package.json;c#-7.0;.net;
Android,googlesamples/android-Geofencing,29029594,29410030,2,2015-04-02 05:55:28,2893843,36168,2013-10-18 04:35:04,android;android-resources;android-mnc;android-6.0-marshmallow;android-drawable;
Android,googlesamples/android-Geofencing,29029594,48889381,3,2018-02-20 12:02:25,6255743,846,2016-04-26 06:19:47,android;android-actionbar;android-fragmentactivity;navigation-drawer;android-toolbar;
Android,googlesamples/android-Geofencing,29029594,29414735,9,2015-04-02 09:55:25,1217820,12050,2012-02-18 05:37:29,android;android-layout;google-play-services;geofencing;dialog;
Android,googlesamples/android-Geofencing,29029594,32167977,2,2015-08-23 10:52:23,3907786,284,2014-08-04 14:18:50,android;android-emulator;tess-two;countdowntimer;geofencing;
Android,googlesamples/android-Geofencing,29029594,29358600,4,2015-03-30 20:26:47,502671,5235,2010-11-09 23:26:44,android;android-studio;debugging;android-debug;android-debugging;
Android,googlesamples/android-FingerprintDialog,58582577,58583172,1,2019-10-27 16:40:00,6236959,418,2016-04-21 13:20:32,android;java;ruby-on-rails;firebase-authentication;ruby;
Android,googlesamples/android-FingerprintDialog,39470098,45037421,15,2017-07-11 10:29:01,5552022,2357,2015-11-11 16:39:06,android;java;android-fingerprint-api;android-intent;sockets;
Android,googlesamples/android-FingerprintDialog,39470098,50801966,6,2018-06-11 12:10:39,8419823,379,2017-08-04 20:41:08,android;android-fingerprint-api;google-play;php;java;
Android,googlesamples/android-FingerprintDialog,39470098,40154190,1,2016-10-20 09:16:22,1712524,127,2012-10-01 13:48:56,android;titlebar;button;title;kotlin;
Android,googlesamples/android-FingerprintDialog,53757578,57143707,0,2019-07-22 06:10:57,5889013,3,2016-02-05 13:02:49,
Android,googlesamples/android-FingerprintDialog,54286516,54286885,1,2019-01-21 06:29:36,3141231,4591,2013-12-28 02:04:44,android;android-emulator;android-studio;android-gradle-plugin;eclipse;
Android,googlesamples/android-FingerprintDialog,54286516,54286647,0,2019-01-21 06:16:12,1616317,7777,2012-08-22 04:02:42,android;java;location;gps;android-studio;
Android,googlesamples/android-FingerprintDialog,53853910,53866367,4,2018-12-20 07:03:16,1524450,48567,2012-07-13 15:13:11,assembly;android;x86;mips;nasm;
Android,googlesamples/android-FingerprintDialog,47390681,53368167,0,2018-11-19 01:06:32,10003672,39,2018-06-28 01:51:54,android;fingerprint;android-8.0-oreo;biometrics;detect;
Android,googlesamples/android-FingerprintDialog,47390681,47390933,1,2017-11-20 08:26:49,3364266,1749,2014-02-28 05:56:39,android;java;snackbar;android-snackbar;coordinator-layout;
Android,googlesamples/android-FingerprintDialog,50722582,50723113,0,2018-06-06 10:37:36,1150307,297,2012-01-15 08:43:17,android;php;encoding;json;escaping;
Android,googlesamples/android-FingerprintDialog,47800216,47800478,0,2017-12-13 16:08:33,7048554,181,2016-10-20 11:29:28,android;java;printing;android-print-framework;build;
Android,googlesamples/android-FingerprintDialog,32990275,35264164,10,2016-02-08 04:16:16,840669,13579,2011-07-12 08:16:00,android;android-edittext;passwords;onclick;screen;
Android,googlesamples/android-FingerprintDialog,32990275,35267979,0,2016-02-08 07:58:55,1621927,1187,2012-08-24 03:36:23,android;intellij-idea;android-studio;sdk;avd;
Android,googlesamples/android-FingerprintDialog,36580297,45182594,0,2017-07-19 02:34:01,2252113,24940,2013-04-06 07:54:35,android;togglebutton;android-fragments;reactjs;javascript;
Android,googlesamples/android-FingerprintDialog,36580297,36662670,0,2016-04-16 05:58:11,933547,121,2011-09-07 16:18:37,android;android-keystore;android-security;android-fingerprint-api;java;
Android,googlesamples/android-FingerprintDialog,37764937,42182258,0,2017-02-11 20:02:00,1294150,3462,2012-03-26 18:17:08,android;android-fingerprint-api;biometrics;fingerprint;jenkins;
Android,googlesamples/android-FingerprintDialog,37764937,40374761,2,2016-11-02 04:45:28,7082888,41,2016-10-27 20:08:29,android-studio;android-6.0-marshmallow;android-fingerprint-api;android;objective-c;
Android,googlesamples/android-FingerprintDialog,34609427,39372141,7,2016-09-07 10:07:29,2031068,2661,2013-01-31 22:16:25,android;android-fragments;java;google-cloud-messaging;fingerprint;
Android,googlesamples/android-FingerprintDialog,34609427,36894063,2,2016-04-27 11:19:05,3540593,10511,2014-04-16 05:50:18,android;android-recyclerview;listview;java;onscrolllistener;
Android,googlesamples/android-FingerprintDialog,34609427,34708821,2,2016-01-10 14:55:25,374222,1686,2010-06-23 08:37:18,android;user-interface;validation;android-annotations;saripaar;
Android,googlesamples/android-FingerprintDialog,37643039,38972437,0,2016-08-16 06:25:18,1711575,1834,2012-10-01 07:04:55,php;laravel;laravel-5;laravel-5.2;eloquent;
Android,googlesamples/android-FingerprintDialog,37553441,37553780,0,2016-05-31 15:09:01,1727132,4073,2012-10-07 14:28:23,android;android-studio;meta-inf;duplicates;node.js;
Android,googlesamples/android-FingerprintDialog,35127970,35128856,2,2016-02-01 08:01:04,1481061,1277,2012-06-25 16:43:54,android;caching;view;fragment;java;
Android,googlesamples/android-FingerprintDialog,31579686,31678438,1,2015-07-28 09:56:28,1995157,4421,2013-01-20 15:34:03,android;java;gradle;android-fragments;wear-os;
Android,googlesamples/android-DirectorySelection,56263620,61214849,1,2020-04-14 14:37:49,4400065,2898,2014-12-28 13:29:10,django;python;python-3.x;android;dictionary;
Android,googlesamples/android-DirectorySelection,41096332,49300404,2,2018-03-15 09:12:57,1277491,631,2012-03-18 18:09:12,android;java;eclipse;eclipse-adt;android-sdk-manager;
Android,googlesamples/android-DirectorySelection,41096332,41112022,0,2016-12-12 21:45:07,3221524,61,2014-01-21 21:27:07,java;linux;cmake;protocol-buffers;capnproto;
Android,googlesamples/android-DirectorySelection,41096332,41099299,1,2016-12-12 07:57:28,2108972,10369,2013-02-25 17:45:48,android;java;android-intent;sockets;android-asynctask;
Android,googlesamples/android-CardReader,41815879,41827356,0,2017-01-24 08:42:16,2882688,4697,2013-10-15 09:16:57,angular6;angular;android;typescript;android-studio;
Android,googlesamples/android-CardEmulation,56497850,56727831,0,2019-06-23 17:23:37,2833040,486,2013-09-30 20:15:53,nfc;android;ios;hce;mifare;
Android,googlesamples/android-CardEmulation,41815879,41827356,0,2017-01-24 08:42:16,2882688,4697,2013-10-15 09:16:57,angular6;angular;android;typescript;android-studio;
Android,googlesamples/android-BluetoothAdvertisements,43906652,43906917,1,2017-05-11 01:04:00,7989770,67,2017-05-10 01:46:51,android;android-layout;bluetooth;bluetooth-lowenergy;android-bluetooth;
Android,googlesamples/android-BasicSyncAdapter,47544132,48815379,0,2018-02-15 17:04:55,9023227,11,2017-11-28 22:46:39,android;android-syncadapter;android-securityexception;
Android,googlesamples/android-BasicManagedProfile,27738431,28337376,0,2015-02-05 03:15:50,3916830,790,2014-08-07 00:45:58,android;firebase;gradle;device-owner;device-policy-manager;
Android,googlesamples/android-BasicManagedProfile,26310908,27478710,0,2014-12-15 03:48:26,1232569,486,2012-02-25 10:46:39,android-5.0-lollipop;device-policy-manager;android-developer-api;android;intellij-idea;
Android,googlesamples/android-BasicManagedProfile,26479618,26480019,0,2014-10-21 03:13:22,550966,73994,2010-12-22 05:37:34,android;android-studio;code-formatting;java;android-activity;
Android,googlesamples/android-BasicAndroidKeyStore,49167514,51543907,0,2018-07-26 12:50:44,338449,2688,2010-05-11 11:45:49,android;android-activity;runtime-error;c;division;
Android,googlesamples/android-AsymmetricFingerprintDialog,45051996,45059954,2,2017-07-12 10:05:08,6371459,26496,2016-05-23 09:26:44,jwt;java;ssl;digital-signature;rsa;
Android,googlesamples/android-AccelerometerPlay,42654017,42656583,0,2017-03-07 15:21:49,5239122,690,2015-08-18 07:47:53,android;android-layout;android-studio;java;themes;
Android,googlesamples/android-play-safetynet,61947006,62168591,5,2020-06-03 04:42:54,13669696,106,2020-06-02 23:40:58,safetynet;android;
Android,googlesamples/android-play-safetynet,59502653,61948961,1,2020-05-22 02:20:52,8211797,11,2017-06-25 07:45:56,java;certificate;node.js;kotlin;google-signin;
Android,googlesamples/identity-toolkit-android,30888646,33979162,0,2015-11-29 00:38:46,319058,5111,2010-04-17 00:35:23,android;android-arrayadapter;baseadapter;android-spinner;video-streaming;
Android,googlesamples/android-play-location,28272454,28272681,0,2015-02-02 04:12:35,4116464,51,2014-10-07 05:16:15,android;webview;android-webview;android-activity;google-maps-android-api-2;
Android,googlesamples/android-play-location,28272454,28272528,0,2015-02-02 03:58:43,683691,755,2011-03-30 05:53:20,android;gradle;facebook;maven;android-studio;
Android,googlesamples/android-play-location,31188849,52417257,0,2018-09-19 23:42:17,7646318,179,2017-03-02 05:13:36,android;java;jar;android-studio;python;
Android,googlesamples/android-play-location,31188849,48360388,1,2018-01-20 16:46:16,1813870,1885,2012-11-09 23:57:22,reactjs;javascript;material-ui;android;react-native;
Android,googlesamples/android-play-location,31188849,44811571,1,2017-06-28 16:01:09,935079,1147,2011-09-08 10:50:36,java;regex;hibernate;php;postgresql;
Android,googlesamples/android-play-location,31188849,31191045,4,2015-07-02 13:31:31,510981,7617,2010-11-17 12:41:14,android;android-studio;gradle;module;sql-server-2008;
Android,googlesamples/android-play-location,31188849,31188913,-1,2015-07-02 11:36:27,603270,15362,2011-02-04 11:11:47,android;java;android-volley;http-post;android-json;
Android,googlesamples/android-play-location,32629113,32629987,1,2015-09-17 08:09:04,3045568,1754,2013-11-28 08:06:12,java;pdf;ascii;itext;android;
Android,googlesamples/android-play-location,32629113,32629631,1,2015-09-17 07:50:07,718764,19960,2011-04-21 06:31:04,android;java;multithreading;ios;iphone;
Android,googlesamples/android-play-location,33149700,33150597,2,2015-10-15 10:01:33,2944616,19018,2013-11-01 07:26:30,android;android-6.0-marshmallow;java;eclipse;adt;
Android,googlesamples/android-play-location,33149700,33149943,3,2015-10-15 09:31:31,5423456,94,2015-10-08 09:42:00,android;code-behind;android-tablelayout;android-permissions;activity-recognition;
Android,googlesamples/android-play-location,32833945,33458516,0,2015-10-31 23:02:25,3988970,137,2014-08-29 00:25:38,apache;windows;xampp;android;usb;
Android,googlesamples/android-play-location,32833945,32836146,1,2015-09-29 01:15:58,5369672,101,2015-09-23 17:31:50,android;c#;java;sqlite;location;
Android,googlesamples/android-play-location,38884177,38884241,1,2016-08-10 17:57:56,115145,858843,2009-05-31 12:20:08,android;java;android-intent;android-studio;android-fragments;
Android,googlesamples/android-play-location,42751848,42751935,0,2017-03-12 15:18:08,6222564,51,2016-04-18 22:19:56,android;
Android,googlesamples/android-play-location,42999266,42999701,0,2017-03-24 08:36:25,3728591,1139,2014-06-11 01:16:33,android;navigation-drawer;actionbardrawertoggle;java;location;
Android,googlesamples/android-play-location,42999266,42999382,1,2017-03-24 08:22:04,5125586,840,2015-07-16 19:24:24,android;javascript;php;html;java;
Android,googlesamples/android-play-location,42999266,42999363,1,2017-03-24 08:21:00,5106574,7325,2015-07-11 15:25:00,android;flutter;dart;android-7.0-nougat;android-8.0-oreo;
Android,googlesamples/android-play-location,42999266,42999701,0,2017-03-24 08:36:25,3728591,1139,2014-06-11 01:16:33,android;navigation-drawer;actionbardrawertoggle;java;location;
Android,googlesamples/android-play-location,42999266,42999382,1,2017-03-24 08:22:04,5125586,840,2015-07-16 19:24:24,android;javascript;php;html;java;
Android,googlesamples/android-play-location,42999266,42999363,1,2017-03-24 08:21:00,5106574,7325,2015-07-11 15:25:00,android;flutter;dart;android-7.0-nougat;android-8.0-oreo;
Android,googlesamples/android-play-location,43961483,43965195,1,2017-05-14 10:43:33,115145,858843,2009-05-31 12:20:08,android;java;android-intent;android-studio;android-fragments;
Android,googlesamples/android-play-location,44948245,44949641,3,2017-07-06 08:59:38,1635488,2673,2012-08-30 04:49:55,android;android-activity;java;android-edittext;android-fragments;
Android,googlesamples/android-play-location,46111860,56537492,0,2019-06-11 02:10:19,2135922,854,2013-03-05 09:24:49,android;exception;android-manifest;google-maps-android-api-2;maps;
Android,googlesamples/android-play-location,46111860,51082361,0,2018-06-28 07:58:51,9868485,408,2018-05-30 02:56:52,android;java;xml;android-studio;service;
Android,googlesamples/android-play-location,46111860,46111993,21,2017-09-08 04:27:50,7679573,1611,2017-03-08 12:39:52,android;kotlin;android-intent;kotlin-android-extensions;android-8.0-oreo;
Android,googlesamples/android-play-location,55769601,55769757,0,2019-04-19 22:33:26,6167341,60,2016-04-06 10:25:49,api;json;javascript;css;asynchronous;
Android,googlesamples/android-play-location,56830127,56830997,1,2019-07-01 02:39:13,8224232,171,2017-06-28 02:24:53,android;callback;imageview;android-glide;java;
Android,googlesamples/android-play-location,56830127,56830572,0,2019-07-01 01:52:53,10365888,301,2018-09-14 17:48:22,gradle;gradle-kotlin-dsl;maven-publish;android;maven-plugin;
Android,googlesamples/android-play-location,56830127,56830263,5,2019-07-01 01:12:34,5876513,1990,2016-02-03 04:00:00,android;java;json;gson;android-camera;
Android,googlesamples/android-play-location,56830127,56830232,0,2019-07-01 01:07:41,8419960,117,2017-08-04 22:03:35,android;android-listview;layout;android-recyclerview;retrofit;
Android,googlesamples/android-play-location,28035910,28035942,2,2015-01-19 21:35:04,136540,84015,2009-07-10 17:31:19,python;c++;java;c;macos;
Android,googlesamples/android-play-location,29578606,59701394,0,2020-01-12 02:02:18,10834197,135,2018-12-26 04:46:47,android;flutter;dart;apk;google-maps;
Android,googlesamples/android-play-location,29578606,38039967,1,2016-06-26 11:18:42,3531243,51,2014-04-14 05:00:31,android;genymotion;java;location;genymotion-gps;
Android,googlesamples/android-play-location,29578606,33439011,-1,2015-10-30 12:02:52,4031815,15910,2014-09-11 12:17:01,android;android-context;android-api-levels;javascript;html;
Android,googlesamples/android-play-location,29578606,29662142,1,2015-04-15 18:37:42,590185,584,2011-01-26 03:22:37,android;siteminder;crash;maps;sample;
Android,googlesamples/android-play-location,29625476,43805872,0,2017-05-05 09:11:24,4575581,509,2015-02-17 10:08:13,mysql;r;data.table;sf;regex;
Android,googlesamples/android-play-location,29625476,29661088,0,2015-04-15 17:17:46,4700871,1039,2015-03-22 17:09:19,android;android-geofence;region-monitoring;xamarin;xamarin.android;
Android,googlesamples/android-play-location,29704938,29705059,0,2015-04-17 12:47:47,3616148,3273,2014-05-08 07:04:16,android;android-fragments;android-webview;android-listview;javascript;
Android,googlesamples/android-play-location,29988597,29989140,-1,2015-05-01 10:49:52,3251783,5677,2014-01-30 02:56:24,android;java;android-studio;android-gradle-plugin;okhttp;
Android,googlesamples/android-play-location,37014990,37016281,3,2016-05-03 19:58:28,294248,47011,2010-03-15 15:47:33,android;android-ndk;surfaceview;dalvik;mediacodec;
Android,googlesamples/android-play-location,40820560,40828236,0,2016-11-27 08:09:12,5632969,4004,2015-12-02 22:38:12,android;youtube-api;youtube;google-maps;youtube-data-api;
Android,googlesamples/android-play-location,43251528,46391826,52,2017-09-24 11:39:51,6117565,1989,2016-03-26 08:50:11,android;location;android-8.0-oreo;google-api;google-api-client;
Android,googlesamples/android-play-location,43251528,59856869,0,2020-01-22 05:53:19,5887671,111,2016-02-05 07:39:41,android;bluetooth-lowenergy;java;android-intent;image;
Android,googlesamples/android-play-location,43251528,49711904,7,2018-04-07 16:54:42,878126,101073,2011-08-04 04:05:33,android;java;bitmap;android-recyclerview;android-intent;
Android,googlesamples/android-play-location,43251528,52568992,0,2018-09-29 09:48:56,5685911,361,2015-12-16 06:40:28,android;autostart;exoplayer;c++;java;
Android,googlesamples/android-play-location,43251528,48277383,3,2018-01-16 05:58:07,810944,610,2011-06-22 14:38:35,ios;android;charts;location;android-8.0-oreo;
Android,googlesamples/android-play-location,43251528,47946476,0,2017-12-22 16:30:07,2244495,1236,2013-04-04 06:59:37,android;android-fragments;incomplete-type;android-dialogfragment;android-optionsmenu;
Android,googlesamples/android-play-location,43251528,45767086,3,2017-08-18 22:32:20,2754757,139,2013-09-06 10:35:42,location;android;ios;android-8.0-oreo;core-location;
Android,googlesamples/android-play-location,43251528,43283582,6,2017-04-07 13:04:34,2944616,19018,2013-11-01 07:26:30,android;android-6.0-marshmallow;java;eclipse;adt;
Android,googlesamples/android-play-location,47528461,47529351,-1,2017-11-28 07:34:07,7821343,387,2017-04-05 10:35:43,android;xml;manifest;geolocation;android-constraintlayout;
Android,googlesamples/android-play-location,47528461,47528571,0,2017-11-28 06:56:29,7821343,387,2017-04-05 10:35:43,android;xml;manifest;geolocation;android-constraintlayout;
Android,googlesamples/android-play-location,48675221,52732507,2,2018-10-10 00:09:29,3455160,764,2014-03-24 07:27:54,android;firebase;searchview;firebase-cloud-messaging;firebase-notifications;
Android,googlesamples/android-play-location,48977377,48978381,0,2018-02-25 16:56:57,2354952,716,2013-05-06 10:01:36,html;javascript;css;image;size;
Android,googlesamples/android-play-location,53069414,60099830,-1,2020-02-06 12:46:33,8899344,182,2017-11-07 06:58:29,android;kotlin-android-extensions;android-architecture-components;androidx;javadoc;
Android,googlesamples/android-play-location,55361740,58282437,1,2019-10-08 04:08:44,2010316,750,2013-01-25 05:55:17,python;resources;qt-designer;pyside2;android;
Android,googlesamples/android-play-location,57908911,57909624,1,2019-09-12 11:04:51,4857016,434,2015-05-02 08:58:16,android;systrace;java;gradle;android-app-bundle;
Android,googlesamples/google-services,31916111,31916544,2,2015-08-10 05:55:11,1665465,2629,2012-09-12 06:40:10,android;multithreading;android-looper;android-activity;rotation;
Android,googlesamples/google-services,32164336,32164463,1,2015-08-23 03:58:55,49489,16124,2008-12-28 07:00:39,java;android;git;easymock;.net;
Android,googlesamples/google-services,32200703,32408904,0,2015-09-04 22:19:57,3354820,216,2014-02-26 03:56:16,dart;angular-dart;angularjs;javascript;templates;
Android,googlesamples/google-services,32663597,37432820,5,2016-05-25 05:22:36,3328933,1287,2014-02-19 12:06:25,scala;scala-2.11;hadoop;scalding;ios;
Android,googlesamples/google-services,32663597,32663981,4,2015-09-18 23:48:38,643383,116922,2011-03-03 13:10:06,ios;objective-c;iphone;cocoa-touch;xcode;
Android,googlesamples/google-services,32932935,32940082,0,2015-10-04 21:20:37,4328123,21449,2014-12-05 06:46:10,android;android-volley;google-signin;java;rest;
Android,googlesamples/google-services,33288089,33388840,0,2015-10-28 07:39:26,4666566,95,2015-03-13 05:27:03,android;android-studio;firebase;google-app-engine;
Android,googlesamples/google-services,34507180,34507300,0,2015-12-29 05:28:49,3069305,879,2013-12-05 05:34:37,android;payment;payment-gateway;java;android-5.0-lollipop;
Android,googlesamples/google-services,34808531,34821294,14,2016-01-15 19:58:39,4062630,5113,2014-09-20 23:40:37,node.js;express;android;android-studio;focus;
Android,googlesamples/google-services,35305507,35306214,-1,2016-02-10 00:16:50,5906181,97,2016-02-09 23:41:13,android;service;android-viewholder;android-recyclerview;java;
Android,googlesamples/google-services,35305507,35305626,2,2016-02-09 23:01:20,4738175,5211,2015-04-01 08:21:54,android;java;android-manifest;android-jobscheduler;android-studio;
Android,googlesamples/google-services,35370580,35370957,2,2016-02-12 16:43:59,4461437,3635,2015-01-16 08:40:58,ios;swift;iphone;ios9;google-signin;
Android,googlesamples/google-services,35515764,40596115,0,2016-11-14 16:12:03,1374573,2370,2012-05-04 05:21:57,python;macos;scrapy;python-2.7;html;
Android,googlesamples/google-services,35515764,35555930,4,2016-02-22 10:17:25,5018257,610,2015-06-17 02:33:25,android;menuitem;android-toolbar;appcompatactivity;java;
Android,googlesamples/google-services,35515764,35530919,0,2016-02-20 21:43:36,5632969,4004,2015-12-02 22:38:12,android;youtube-api;youtube;google-maps;youtube-data-api;
Android,googlesamples/google-services,35902708,48740343,0,2018-02-12 02:58:51,7165026,171,2016-11-15 22:32:14,android;android-studio;data-binding;reactjs;drop-down-menu;
Android,googlesamples/google-services,35902708,43413632,0,2017-04-14 10:33:46,2803832,2062,2013-09-22 04:41:11,android;menu;colors;options;gradle;
Android,googlesamples/google-services,35902708,35926091,0,2016-03-10 16:00:44,6041833,1,2016-03-09 17:31:07,
